order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
2456827,49219,28,6,14,6.0,83,6,1,4,produce,fresh vegetables
581439,150348,4,3,16,8.0,21,5,1,16,dairy eggs,packaged cheese
2143310,51876,44,1,12,4.0,91,3,1,16,dairy eggs,soy lactosefree
2509144,84834,2,3,9,13.0,24,2,1,4,produce,fresh fruits
1962133,102050,5,0,8,30.0,21,5,0,16,dairy eggs,packaged cheese
3227507,65166,24,1,7,4.0,77,12,1,7,beverages,soft drinks
1394505,6765,13,2,12,7.0,115,6,0,7,beverages,water seltzer sparkling water
1082499,37393,46,6,17,3.0,45,5,1,19,snacks,candy chocolate
3072591,33033,1,0,11,0.0,106,2,0,12,meat seafood,hot dogs bacon sausage
2019406,78322,12,1,11,7.0,77,2,1,7,beverages,soft drinks
2497967,147885,55,4,14,10.0,50,45,1,19,snacks,fruit vegetable snacks
2533809,145501,17,1,21,10.0,59,7,1,15,canned goods,canned meals beans
720472,5613,16,5,11,26.0,24,20,1,4,produce,fresh fruits
1212926,140406,22,0,15,5.0,131,9,0,9,dry goods pasta,dry pasta
1569943,24835,4,1,12,10.0,23,1,0,19,snacks,popcorn jerky
1636551,119854,38,3,20,10.0,94,10,1,7,beverages,tea
2960386,149788,4,0,15,7.0,35,10,0,12,meat seafood,poultry counter
2593120,194378,6,2,11,2.0,92,3,0,18,babies,baby food formula
180225,124360,1,1,10,0.0,24,1,0,4,produce,fresh fruits
2654609,110853,9,6,16,6.0,57,1,1,14,breakfast,granola
2231658,71337,5,2,17,30.0,96,4,1,20,deli,lunch meat
1068774,68985,5,0,21,1.0,86,8,1,16,dairy eggs,eggs
1224828,193288,13,1,20,5.0,107,22,0,19,snacks,chips pretzels
2183108,178853,7,3,15,9.0,106,10,1,12,meat seafood,hot dogs bacon sausage
948845,25688,7,2,14,14.0,106,26,1,12,meat seafood,hot dogs bacon sausage
3115356,145372,4,0,13,17.0,104,21,0,13,pantry,spices seasonings
2206243,53503,29,6,11,6.0,123,2,1,4,produce,packaged vegetables fruits
2456554,33039,3,5,15,7.0,21,2,1,16,dairy eggs,packaged cheese
1191995,97475,49,0,23,7.0,24,7,1,4,produce,fresh fruits
2454704,76735,10,3,12,25.0,67,11,0,20,deli,fresh dips tapenades
1920320,96710,24,2,10,13.0,91,4,1,16,dairy eggs,soy lactosefree
3200934,18064,6,6,14,8.0,38,7,0,1,frozen,frozen meals
2088306,109222,4,3,10,9.0,123,4,1,4,produce,packaged vegetables fruits
742941,203170,5,1,14,15.0,112,3,1,3,bakery,bread
2794108,41136,5,4,14,18.0,117,6,1,19,snacks,nuts seeds dried fruit
2598058,163328,11,0,16,6.0,83,7,1,4,produce,fresh vegetables
2832168,122694,81,4,14,2.0,129,2,1,1,frozen,frozen appetizers sides
152411,38987,6,6,8,9.0,19,7,0,13,pantry,oils vinegars
747467,24996,25,2,13,4.0,123,15,1,4,produce,packaged vegetables fruits
454848,70307,10,0,16,11.0,79,13,0,1,frozen,frozen pizza
875084,165050,1,2,19,0.0,21,3,0,16,dairy eggs,packaged cheese
1101755,145700,15,2,16,15.0,122,12,1,12,meat seafood,meat counter
952997,19429,5,3,10,17.0,104,5,0,13,pantry,spices seasonings
3043727,165708,12,2,13,5.0,129,3,1,1,frozen,frozen appetizers sides
3136107,67599,13,6,9,3.0,83,7,1,4,produce,fresh vegetables
21795,124428,38,3,17,2.0,106,11,1,12,meat seafood,hot dogs bacon sausage
3134350,152406,39,5,21,2.0,24,3,1,4,produce,fresh fruits
1198886,198416,17,0,13,6.0,21,8,1,16,dairy eggs,packaged cheese
2768427,25568,4,3,16,5.0,83,4,1,4,produce,fresh vegetables
3018999,122452,3,1,20,17.0,21,9,0,16,dairy eggs,packaged cheese
642834,141064,2,4,16,3.0,84,4,0,16,dairy eggs,milk
658453,78915,2,1,10,11.0,23,3,0,19,snacks,popcorn jerky
2965594,206126,25,2,19,17.0,83,13,1,4,produce,fresh vegetables
2432748,25819,2,4,18,30.0,123,5,0,4,produce,packaged vegetables fruits
3152431,113988,38,0,12,7.0,81,6,0,15,canned goods,canned jarred vegetables
1193761,46945,8,2,14,18.0,84,4,1,16,dairy eggs,milk
278496,13670,29,3,10,1.0,24,7,1,4,produce,fresh fruits
1615516,191511,3,1,16,2.0,83,1,0,4,produce,fresh vegetables
732630,40588,2,0,18,14.0,83,8,0,4,produce,fresh vegetables
1029761,115854,5,1,20,12.0,24,3,1,4,produce,fresh fruits
430427,27764,13,1,8,6.0,121,1,0,14,breakfast,cereal
2425220,8359,30,4,9,1.0,84,8,1,16,dairy eggs,milk
3328200,175016,18,6,9,6.0,59,12,1,15,canned goods,canned meals beans
1801840,116825,19,1,15,10.0,75,15,1,17,household,laundry
2802237,18894,6,3,14,9.0,91,3,1,16,dairy eggs,soy lactosefree
902388,118007,5,0,15,14.0,24,1,1,4,produce,fresh fruits
1586411,80657,5,0,8,30.0,86,1,1,16,dairy eggs,eggs
2349606,15221,18,1,10,1.0,53,5,0,16,dairy eggs,cream
2211514,42009,12,4,9,3.0,89,12,0,13,pantry,salad dressing toppings
1601953,164589,4,1,14,8.0,116,11,0,1,frozen,frozen produce
618497,5210,31,6,10,2.0,24,1,1,4,produce,fresh fruits
912846,40792,18,4,14,3.0,27,1,0,5,alcohol,beers coolers
1403157,104418,7,1,12,12.0,21,6,0,16,dairy eggs,packaged cheese
1036648,147565,2,1,22,7.0,81,12,0,15,canned goods,canned jarred vegetables
2798044,173124,10,1,9,7.0,120,16,1,16,dairy eggs,yogurt
3398159,94932,33,3,22,6.0,120,11,1,16,dairy eggs,yogurt
1369614,89993,43,5,23,12.0,81,24,1,15,canned goods,canned jarred vegetables
3119618,2999,14,3,6,30.0,9,1,1,9,dry goods pasta,pasta sauce
1277378,196311,24,1,22,8.0,86,7,1,16,dairy eggs,eggs
1649209,192781,2,0,13,30.0,24,17,0,4,produce,fresh fruits
925461,97122,11,5,10,4.0,24,1,1,4,produce,fresh fruits
1349260,150153,22,6,7,6.0,35,3,1,12,meat seafood,poultry counter
1677155,70932,1,2,10,0.0,84,1,0,16,dairy eggs,milk
1480079,63914,12,1,17,3.0,24,11,1,4,produce,fresh fruits
2344275,187079,3,3,13,4.0,128,22,1,3,bakery,tortillas flat bread
707472,86792,9,1,12,1.0,120,4,1,16,dairy eggs,yogurt
2386848,184583,21,3,8,2.0,3,7,0,19,snacks,energy granola bars
753085,190433,41,3,10,9.0,123,3,0,4,produce,packaged vegetables fruits
2934561,39000,1,6,14,0.0,84,3,0,16,dairy eggs,milk
255207,165538,6,2,11,21.0,64,1,1,7,beverages,energy sports drinks
2574818,39653,25,4,11,13.0,123,1,1,4,produce,packaged vegetables fruits
3033871,36506,6,5,17,19.0,84,6,1,16,dairy eggs,milk
3315660,191466,30,1,21,30.0,106,6,1,12,meat seafood,hot dogs bacon sausage
1245720,127321,17,2,13,14.0,36,5,1,16,dairy eggs,butter
123538,126583,10,2,12,9.0,121,14,0,14,breakfast,cereal
143528,85089,4,5,1,3.0,21,9,0,16,dairy eggs,packaged cheese
935106,57800,41,0,10,9.0,120,23,0,16,dairy eggs,yogurt
2940344,34237,13,5,18,1.0,38,6,0,1,frozen,frozen meals
1253259,56452,21,0,23,21.0,131,13,1,9,dry goods pasta,dry pasta
960924,57726,2,3,19,7.0,123,1,0,4,produce,packaged vegetables fruits
2805875,44178,4,6,9,9.0,17,18,0,13,pantry,baking ingredients
500308,12781,3,0,12,11.0,3,6,1,19,snacks,energy granola bars
920928,191672,12,5,16,4.0,94,2,1,7,beverages,tea
156845,6270,6,1,10,30.0,6,10,0,2,other,other
873108,45629,43,4,15,2.0,94,14,0,7,beverages,tea
2176141,93393,4,0,11,30.0,112,2,0,3,bakery,bread
1498557,187754,31,2,19,6.0,24,19,0,4,produce,fresh fruits
2714891,42539,62,1,17,9.0,123,9,1,4,produce,packaged vegetables fruits
434688,184572,14,6,15,9.0,24,15,1,4,produce,fresh fruits
2967288,115610,17,2,20,4.0,24,12,1,4,produce,fresh fruits
3252392,1785,4,6,7,13.0,61,13,1,19,snacks,cookies cakes
1242729,171661,27,3,9,2.0,61,1,1,19,snacks,cookies cakes
3368727,120263,44,0,22,2.0,84,8,1,16,dairy eggs,milk
89796,203547,8,2,18,5.0,116,10,1,1,frozen,frozen produce
1840258,201599,5,6,7,18.0,87,1,1,17,household,more household
1856648,189233,2,5,14,30.0,21,4,0,16,dairy eggs,packaged cheese
450693,36411,14,0,11,6.0,91,10,1,16,dairy eggs,soy lactosefree
3077254,85229,8,3,6,6.0,116,4,1,1,frozen,frozen produce
1435294,112841,43,2,10,4.0,115,5,1,7,beverages,water seltzer sparkling water
1449493,10292,24,2,11,12.0,26,3,1,7,beverages,coffee
1657762,44421,5,6,16,10.0,94,3,1,7,beverages,tea
3278647,204586,1,5,10,0.0,112,6,0,3,bakery,bread
1930349,100549,30,4,15,2.0,72,7,1,13,pantry,condiments
628587,119134,6,1,14,10.0,115,8,1,7,beverages,water seltzer sparkling water
2982610,56721,13,0,21,6.0,31,12,0,7,beverages,refrigerated
843017,72385,40,3,11,6.0,83,12,1,4,produce,fresh vegetables
2809169,14402,3,3,17,30.0,63,13,0,9,dry goods pasta,grains rice dried goods
623472,167534,15,2,14,5.0,83,21,0,4,produce,fresh vegetables
2864251,46500,9,4,13,3.0,121,21,0,14,breakfast,cereal
2284132,185027,3,6,9,4.0,123,8,0,4,produce,packaged vegetables fruits
2692627,74721,9,4,14,17.0,66,8,0,6,international,asian foods
2449905,18200,4,0,13,21.0,61,10,0,19,snacks,cookies cakes
483318,14482,3,0,15,13.0,21,5,1,16,dairy eggs,packaged cheese
2383142,120853,41,2,11,4.0,32,17,1,4,produce,packaged produce
1362838,74800,20,4,12,2.0,45,9,0,19,snacks,candy chocolate
2329637,108146,5,1,19,21.0,61,26,0,19,snacks,cookies cakes
807398,15058,9,1,16,30.0,91,14,1,16,dairy eggs,soy lactosefree
1635170,85282,10,5,15,30.0,23,22,1,19,snacks,popcorn jerky
2970463,69180,7,2,19,9.0,79,3,1,1,frozen,frozen pizza
3012800,74588,15,5,22,18.0,123,12,1,4,produce,packaged vegetables fruits
1655610,120774,19,1,19,14.0,31,1,1,7,beverages,refrigerated
2905624,29433,2,0,8,29.0,91,2,0,16,dairy eggs,soy lactosefree
2717705,167825,5,5,15,30.0,129,6,0,1,frozen,frozen appetizers sides
1771507,138858,2,0,14,30.0,38,20,0,1,frozen,frozen meals
2074029,91041,11,2,23,12.0,83,6,1,4,produce,fresh vegetables
1241548,11444,19,6,9,3.0,78,24,0,19,snacks,crackers
3336534,81706,14,3,11,4.0,104,5,0,13,pantry,spices seasonings
3057539,44738,19,6,11,13.0,83,4,1,4,produce,fresh vegetables
2377510,43798,16,4,17,6.0,83,6,0,4,produce,fresh vegetables
2556474,46873,3,2,8,30.0,98,6,0,7,beverages,juice nectars
1922725,177797,10,0,19,13.0,123,9,1,4,produce,packaged vegetables fruits
1456495,165201,30,0,16,19.0,120,7,1,16,dairy eggs,yogurt
1824170,167043,12,0,13,14.0,86,14,1,16,dairy eggs,eggs
589940,127784,8,1,18,10.0,36,5,0,16,dairy eggs,butter
361646,191637,32,0,18,5.0,93,2,0,3,bakery,breakfast bakery
1243916,15579,7,5,9,15.0,79,2,1,1,frozen,frozen pizza
614642,108232,12,3,9,2.0,130,3,0,14,breakfast,hot cereal pancake mixes
1996088,79901,4,0,12,12.0,21,3,0,16,dairy eggs,packaged cheese
776798,32763,7,6,17,9.0,45,8,0,19,snacks,candy chocolate
2644146,27724,5,1,9,7.0,91,3,0,16,dairy eggs,soy lactosefree
1455086,89519,9,3,9,30.0,24,5,1,4,produce,fresh fruits
2969841,82942,1,0,9,0.0,43,20,0,3,bakery,buns rolls
3224489,99075,6,0,16,17.0,24,2,1,4,produce,fresh fruits
751863,82923,3,6,11,6.0,98,12,1,7,beverages,juice nectars
2590560,185562,48,1,10,11.0,21,15,1,16,dairy eggs,packaged cheese
3296372,82834,43,6,14,9.0,83,24,1,4,produce,fresh vegetables
2455609,76584,3,6,10,6.0,83,8,0,4,produce,fresh vegetables
2189929,135101,34,6,17,6.0,83,15,1,4,produce,fresh vegetables
1696083,45393,41,3,11,2.0,83,5,0,4,produce,fresh vegetables
2595147,122937,38,5,21,6.0,91,6,1,16,dairy eggs,soy lactosefree
773724,2576,4,4,16,9.0,123,4,0,4,produce,packaged vegetables fruits
2428324,86965,4,6,22,4.0,53,3,0,16,dairy eggs,cream
516029,179364,22,1,13,1.0,3,4,1,19,snacks,energy granola bars
676406,32715,6,5,13,30.0,84,16,1,16,dairy eggs,milk
2445029,84679,12,5,8,11.0,99,6,0,15,canned goods,canned fruit applesauce
2186468,180311,6,6,14,6.0,83,15,0,4,produce,fresh vegetables
585495,204711,8,1,10,14.0,123,10,0,4,produce,packaged vegetables fruits
564478,199148,11,6,8,3.0,21,4,0,16,dairy eggs,packaged cheese
810928,28950,13,5,12,18.0,37,38,0,1,frozen,ice cream ice
1568403,97016,14,4,11,14.0,93,4,1,3,bakery,breakfast bakery
1901707,114737,1,2,12,0.0,120,5,0,16,dairy eggs,yogurt
2456055,171342,7,1,14,20.0,79,15,1,1,frozen,frozen pizza
2648584,180347,9,4,9,15.0,120,6,1,16,dairy eggs,yogurt
2511861,40269,4,3,8,15.0,2,20,0,16,dairy eggs,specialty cheeses
219361,82535,3,5,18,5.0,83,3,1,4,produce,fresh vegetables
1481905,110940,7,6,9,19.0,24,16,0,4,produce,fresh fruits
797002,147682,16,4,10,22.0,21,8,1,16,dairy eggs,packaged cheese
1351675,169483,7,0,8,12.0,131,3,1,9,dry goods pasta,dry pasta
3082342,95128,7,1,17,6.0,59,5,0,15,canned goods,canned meals beans
51157,102081,3,3,14,6.0,107,10,1,19,snacks,chips pretzels
1851072,65730,15,5,15,5.0,24,1,1,4,produce,fresh fruits
274540,62239,51,6,9,4.0,83,10,1,4,produce,fresh vegetables
3063532,41041,7,6,12,6.0,72,16,0,13,pantry,condiments
157176,797,3,5,10,8.0,51,10,0,13,pantry,preserved dips spreads
2016768,35005,26,3,13,4.0,123,10,1,4,produce,packaged vegetables fruits
1715114,28942,1,4,11,0.0,67,3,0,20,deli,fresh dips tapenades
2833691,152844,7,3,10,23.0,120,5,1,16,dairy eggs,yogurt
1523405,147206,21,2,21,23.0,123,6,1,4,produce,packaged vegetables fruits
3302909,132613,3,6,8,13.0,37,3,0,1,frozen,ice cream ice
929453,143334,10,5,17,21.0,78,8,0,19,snacks,crackers
1093841,32837,41,3,16,13.0,24,4,1,4,produce,fresh fruits
259869,96784,26,4,19,8.0,101,7,1,17,household,air fresheners candles
1536747,189680,62,3,7,17.0,83,4,1,4,produce,fresh vegetables
1259691,104233,7,6,8,30.0,75,23,1,17,household,laundry
3105715,85425,17,6,7,7.0,16,14,1,4,produce,fresh herbs
342087,169064,31,6,11,8.0,9,8,1,9,dry goods pasta,pasta sauce
2963047,123027,1,3,12,0.0,12,5,0,9,dry goods pasta,fresh pasta
779393,130644,12,6,8,14.0,83,4,1,4,produce,fresh vegetables
659734,170762,6,3,14,6.0,21,18,0,16,dairy eggs,packaged cheese
2100353,48821,5,3,15,30.0,24,1,1,4,produce,fresh fruits
129447,202096,12,2,15,1.0,36,5,0,16,dairy eggs,butter
102818,164136,21,2,22,6.0,117,15,1,19,snacks,nuts seeds dried fruit
450167,59522,4,5,16,19.0,88,6,0,13,pantry,spreads
3121535,77625,7,1,12,7.0,24,2,1,4,produce,fresh fruits
1053027,55079,7,2,10,8.0,106,8,1,12,meat seafood,hot dogs bacon sausage
2958585,51016,9,1,9,13.0,50,8,0,19,snacks,fruit vegetable snacks
2080915,64647,7,1,18,19.0,25,3,0,11,personal care,soap
747087,102264,7,6,11,10.0,61,3,0,19,snacks,cookies cakes
980518,176855,21,2,17,16.0,3,5,0,19,snacks,energy granola bars
1863204,182401,32,2,12,1.0,24,26,1,4,produce,fresh fruits
812196,202341,3,5,13,3.0,83,4,1,4,produce,fresh vegetables
1756126,159237,50,2,14,5.0,21,4,1,16,dairy eggs,packaged cheese
2788799,60208,64,2,9,5.0,24,18,1,4,produce,fresh fruits
407582,150888,45,2,17,7.0,107,6,1,19,snacks,chips pretzels
3167861,80209,37,2,9,9.0,3,8,1,19,snacks,energy granola bars
583663,154360,8,5,11,5.0,120,1,1,16,dairy eggs,yogurt
128032,56218,41,5,12,3.0,120,10,1,16,dairy eggs,yogurt
2372072,194505,18,3,16,8.0,88,8,1,13,pantry,spreads
925126,94701,17,6,14,7.0,92,7,1,18,babies,baby food formula
1186399,7601,26,3,14,10.0,122,9,0,12,meat seafood,meat counter
489618,165076,37,2,17,8.0,61,20,1,19,snacks,cookies cakes
1689524,92590,1,2,22,0.0,21,3,0,16,dairy eggs,packaged cheese
1679441,129018,5,3,9,28.0,31,23,1,7,beverages,refrigerated
2196578,188653,6,0,11,14.0,24,1,1,4,produce,fresh fruits
2738808,10172,6,3,13,30.0,112,15,1,3,bakery,bread
1377812,120847,2,5,6,10.0,3,19,1,19,snacks,energy granola bars
1568969,199065,8,6,16,30.0,39,19,1,12,meat seafood,seafood counter
2690454,106011,7,4,19,8.0,26,7,1,7,beverages,coffee
259927,162382,18,5,8,4.0,21,2,1,16,dairy eggs,packaged cheese
159083,14872,10,4,9,6.0,84,14,1,16,dairy eggs,milk
3029993,185633,31,1,9,4.0,53,6,1,16,dairy eggs,cream
217091,110744,4,2,16,8.0,105,12,0,13,pantry,doughs gelatins bake mixes
2940844,178308,1,5,10,0.0,43,9,0,3,bakery,buns rolls
1233522,123536,11,3,15,8.0,86,7,1,16,dairy eggs,eggs
2701720,79944,4,1,14,30.0,3,4,1,19,snacks,energy granola bars
3161733,83566,3,5,8,17.0,83,20,0,4,produce,fresh vegetables
2846282,190211,5,4,16,6.0,92,15,1,18,babies,baby food formula
2096857,112143,8,0,13,13.0,129,7,1,1,frozen,frozen appetizers sides
1962875,68488,36,6,11,5.0,84,9,1,16,dairy eggs,milk
118761,143658,8,6,15,14.0,83,6,1,4,produce,fresh vegetables
2663599,17287,26,6,19,5.0,66,12,0,6,international,asian foods
484846,191964,38,4,8,6.0,66,11,1,6,international,asian foods
2131764,131611,7,0,19,26.0,21,1,1,16,dairy eggs,packaged cheese
768709,67433,10,1,13,5.0,116,9,1,1,frozen,frozen produce
2048551,124110,72,2,14,4.0,24,5,1,4,produce,fresh fruits
2926553,131523,1,0,14,0.0,84,4,0,16,dairy eggs,milk
1201854,42699,40,0,8,24.0,116,10,1,1,frozen,frozen produce
274404,182469,3,2,11,15.0,12,14,0,9,dry goods pasta,fresh pasta
1673985,105908,9,0,14,30.0,112,12,0,3,bakery,bread
1186804,133372,1,4,14,0.0,78,5,0,19,snacks,crackers
2520934,154289,18,0,11,5.0,25,11,0,11,personal care,soap
3023745,25141,55,6,11,7.0,120,3,1,16,dairy eggs,yogurt
1737692,103092,5,0,16,24.0,84,1,1,16,dairy eggs,milk
2150150,51684,10,6,20,16.0,21,6,1,16,dairy eggs,packaged cheese
1040420,188548,55,3,13,2.0,93,7,1,3,bakery,breakfast bakery
1500694,125303,9,0,10,8.0,115,6,0,7,beverages,water seltzer sparkling water
2284503,152465,24,2,9,8.0,91,5,0,16,dairy eggs,soy lactosefree
1361226,41002,27,3,15,1.0,83,7,0,4,produce,fresh vegetables
3342461,203794,3,6,9,15.0,120,8,0,16,dairy eggs,yogurt
1018419,2710,5,5,17,0.0,107,2,1,19,snacks,chips pretzels
2498210,165433,7,4,15,6.0,84,1,1,16,dairy eggs,milk
3163320,96051,5,6,10,3.0,24,2,1,4,produce,fresh fruits
341958,106431,2,2,18,10.0,84,5,1,16,dairy eggs,milk
3259348,35341,3,0,7,30.0,83,13,0,4,produce,fresh vegetables
2543494,186630,22,2,20,5.0,115,5,1,7,beverages,water seltzer sparkling water
261718,15196,36,2,17,5.0,108,8,1,16,dairy eggs,other creams cheeses
1253982,96767,19,1,16,7.0,3,2,1,19,snacks,energy granola bars
1243800,98097,5,5,18,30.0,41,2,0,8,pets,cat food care
3016310,34919,41,1,10,10.0,107,5,1,19,snacks,chips pretzels
303230,33023,4,0,12,20.0,83,10,0,4,produce,fresh vegetables
33467,84092,26,4,11,3.0,83,3,0,4,produce,fresh vegetables
2662805,104408,2,2,11,24.0,17,11,0,13,pantry,baking ingredients
2043080,145399,5,2,18,30.0,21,12,1,16,dairy eggs,packaged cheese
2093515,119362,11,4,12,18.0,88,8,1,13,pantry,spreads
2181395,113713,3,6,11,8.0,112,3,1,3,bakery,bread
954074,84459,5,6,16,18.0,83,5,1,4,produce,fresh vegetables
270056,20194,1,0,19,0.0,83,3,0,4,produce,fresh vegetables
1643854,137524,1,5,11,0.0,72,9,0,13,pantry,condiments
1930500,185412,29,6,13,30.0,83,9,1,4,produce,fresh vegetables
2412608,191874,17,0,14,7.0,74,9,0,17,household,dish detergents
2927533,153075,70,1,15,3.0,24,2,1,4,produce,fresh fruits
920086,106559,7,1,16,3.0,59,7,0,15,canned goods,canned meals beans
2010186,5042,32,3,10,1.0,120,5,1,16,dairy eggs,yogurt
2802025,33452,34,5,10,6.0,123,1,1,4,produce,packaged vegetables fruits
25656,89970,24,1,10,7.0,61,1,0,19,snacks,cookies cakes
451859,86415,29,0,10,10.0,72,24,1,13,pantry,condiments
3086422,144405,31,1,11,7.0,77,4,1,7,beverages,soft drinks
642454,51515,32,3,11,5.0,115,5,0,7,beverages,water seltzer sparkling water
538260,89212,23,6,11,10.0,75,11,1,17,household,laundry
1477124,1345,12,3,8,14.0,51,18,0,13,pantry,preserved dips spreads
1135497,59878,22,3,19,13.0,112,15,0,3,bakery,bread
829835,14669,17,5,14,2.0,94,12,1,7,beverages,tea
2858936,186813,1,2,17,0.0,84,7,0,16,dairy eggs,milk
2992165,143347,11,6,13,30.0,69,10,0,15,canned goods,soup broth bouillon
1459057,84722,39,5,12,6.0,83,3,0,4,produce,fresh vegetables
2130928,169156,3,0,14,8.0,24,6,1,4,produce,fresh fruits
2410605,3659,4,6,10,8.0,123,8,0,4,produce,packaged vegetables fruits
2829108,188067,8,4,13,14.0,115,7,1,7,beverages,water seltzer sparkling water
1475457,174273,13,4,17,9.0,108,4,0,16,dairy eggs,other creams cheeses
1826370,205068,43,2,14,5.0,123,12,0,4,produce,packaged vegetables fruits
416346,129928,42,1,11,7.0,120,5,1,16,dairy eggs,yogurt
2378929,60179,7,1,23,9.0,32,2,1,4,produce,packaged produce
941247,44223,2,4,21,7.0,114,15,0,17,household,cleaning products
876420,142279,19,1,19,4.0,107,7,1,19,snacks,chips pretzels
2136151,51619,12,3,15,17.0,117,8,1,19,snacks,nuts seeds dried fruit
2718056,134505,22,4,7,30.0,83,2,1,4,produce,fresh vegetables
508197,104042,4,0,10,4.0,83,5,0,4,produce,fresh vegetables
840090,77270,2,3,15,17.0,116,26,0,1,frozen,frozen produce
1971845,102199,28,0,16,5.0,116,30,1,1,frozen,frozen produce
2513104,119883,7,2,16,14.0,77,2,1,7,beverages,soft drinks
2204024,46276,36,6,15,8.0,123,2,1,4,produce,packaged vegetables fruits
1758167,64358,21,1,14,6.0,24,1,1,4,produce,fresh fruits
1586907,177689,5,1,12,8.0,61,12,0,19,snacks,cookies cakes
2203493,116513,9,6,17,0.0,16,21,1,4,produce,fresh herbs
604285,136697,5,2,12,25.0,108,11,0,16,dairy eggs,other creams cheeses
2142020,198613,5,6,16,7.0,112,24,1,3,bakery,bread
2603629,202488,6,5,0,30.0,83,19,1,4,produce,fresh vegetables
1127879,92234,1,6,6,0.0,14,12,0,20,deli,tofu meat alternatives
665413,129647,74,5,14,2.0,115,21,1,7,beverages,water seltzer sparkling water
2088564,30630,1,0,10,0.0,24,13,0,4,produce,fresh fruits
1706782,76143,16,4,19,19.0,107,9,1,19,snacks,chips pretzels
1114892,41873,8,3,19,2.0,21,4,1,16,dairy eggs,packaged cheese
1571297,19063,11,6,13,30.0,75,3,1,17,household,laundry
391584,159680,46,4,12,2.0,107,6,0,19,snacks,chips pretzels
2058781,182899,6,0,20,30.0,83,7,0,4,produce,fresh vegetables
2947316,92449,11,2,16,6.0,16,12,0,4,produce,fresh herbs
1418493,81190,48,6,10,9.0,17,6,0,13,pantry,baking ingredients
695697,37028,1,1,15,0.0,87,1,0,17,household,more household
1697998,84511,16,1,20,11.0,83,6,1,4,produce,fresh vegetables
790789,70971,8,4,14,8.0,31,7,1,7,beverages,refrigerated
567351,82845,2,5,14,26.0,17,8,1,13,pantry,baking ingredients
1913928,158462,4,3,14,30.0,123,5,1,4,produce,packaged vegetables fruits
2271622,17048,9,5,9,14.0,38,14,1,1,frozen,frozen meals
2108879,7278,49,3,11,2.0,129,7,1,1,frozen,frozen appetizers sides
427126,137017,3,4,16,10.0,24,7,1,4,produce,fresh fruits
1593476,125240,1,5,16,0.0,86,6,0,16,dairy eggs,eggs
1791957,52160,18,6,11,7.0,83,1,0,4,produce,fresh vegetables
1439242,41209,4,4,20,12.0,78,3,0,19,snacks,crackers
1713668,203348,1,2,11,0.0,17,5,0,13,pantry,baking ingredients
2548848,55304,2,4,22,12.0,84,7,1,16,dairy eggs,milk
768163,114768,4,2,17,7.0,81,7,0,15,canned goods,canned jarred vegetables
752881,167219,2,6,13,16.0,112,15,0,3,bakery,bread
891419,23657,19,2,14,29.0,73,7,1,11,personal care,facial care
1149250,168227,11,0,21,21.0,78,5,1,19,snacks,crackers
510466,83178,37,1,9,5.0,83,16,1,4,produce,fresh vegetables
229359,18518,14,3,17,19.0,60,3,0,17,household,trash bags liners
3319057,85650,8,0,15,15.0,26,12,1,7,beverages,coffee
2154352,129928,46,4,15,13.0,31,28,1,7,beverages,refrigerated
1910161,182134,11,4,18,30.0,38,3,1,1,frozen,frozen meals
827471,188517,27,2,16,3.0,24,9,1,4,produce,fresh fruits
904171,165073,12,1,14,30.0,123,5,1,4,produce,packaged vegetables fruits
